Id,Attrition
1,0.2802061440767695
2,0.1938241432806856
3,0.292814947724187
4,0.3999254449125257
5,0.2757892315768511
6,0.20633582904597564
7,0.5343832211995032
8,0.42641676874025114
9,0.33973817269232814
10,0.31097300423818197
11,0.22836046948798705
12,0.420464544394353
13,0.3235819210788378
14,0.27380525165577285
15,0.3724089651547228
16,0.3846764132384331
17,0.4220716623583386
18,0.5426590019919837
19,0.2449518246435784
20,0.1757242931572234
21,0.20230028585531654
22,0.7070174107363476
23,0.33953961244093134
24,0.21351315227278653
25,0.36305079906861326
26,0.11729055821746437
27,0.15463351533525996
28,0.2132686955518754
29,0.8620283451359079
30,0.23799970786845095
31,0.23471080790812454
32,0.23939862169790152
33,0.43317955352752885
34,0.3729568553346888
35,0.29225054218932023
36,0.20662365570278887
37,0.28019434146250327
38,0.3127930623842497
39,0.4315532279190723
40,0.2712798696863627
41,0.7274128744471101
42,0.5212941414158296
43,0.12389855836106993
44,0.267301972148563
45,0.33128980549149184
46,0.3857618772063997
47,0.38795808450161484
48,0.3691745867608617
49,0.17353074859042478
50,0.23132633705705233
51,0.50206883655096
52,0.4475323422071253
53,0.36528845931051757
54,0.6258253537427076
55,0.359916121089877
56,0.5543430344423149
57,0.40933861921863085
58,0.6108560103230098
59,0.14915713105518763
60,0.3149879319945795
61,0.3587564057138032
62,0.3123971680753453
63,0.5920340009025044
64,0.08076595404522144
65,0.3490464635496123
66,0.3836711005832505
67,0.29890294248441807
68,0.19029292519138816
69,0.3273383141910776
70,0.24989590601120612
71,0.36388560746130205
72,0.31789345970000354
73,0.2986093236699338
74,0.5264035825460756
75,0.46890732035825583
76,0.5085099487444733
77,0.4002016808091343
78,0.3174080408814236
79,0.13937037617326736
80,0.40946427887715287
81,0.3105321866597042
82,0.4171150672990942
83,0.4126366228305038
84,0.22692026184405706
85,0.4182884344925899
86,0.3261433903143312
87,0.522590711334229
88,0.35037431158733107
89,0.4416836936228382
90,0.4130460435944384
91,0.3808777650920508
92,0.30015453370573125
93,0.5207005395486014
94,0.3168590377902145
95,0.7664719751398008
96,0.4189328576759238
97,0.4077825790256039
98,0.31100480537812814
99,0.22595340128627334
100,0.16943139680154257
101,0.4588531073978254
102,0.14333688163001565
103,0.26683100028324575
104,0.4242450028149922
105,0.4217241620887219
106,0.4845567272885116
107,0.40904277927146176
108,0.2609516787354269
109,0.24427834073198937
110,0.19004676103966692
111,0.3758359681384395
112,0.5152368836655491
113,0.3532025601567156
114,0.23241791523496214
115,0.24855260381600036
116,0.122648765146069
117,0.20720674398118458
118,0.1824357978543827
119,0.3034430939139528
120,0.32385795829279646
121,0.6264071824156217
122,0.3462776193096495
123,0.14566362943120753
124,0.5946750448666631
125,0.41341065750200184
126,0.12030907175324002
127,0.36843034795509577
128,0.3719370711743552
129,0.49808256222759945
130,0.42768781961250957
131,0.4926260609021787
132,0.09901655790317504
133,0.2599502268806818
134,0.3787775961660735
135,0.4083728523529374
136,0.35927377989338355
137,0.8172130903738382
138,0.32379947537432047
139,0.6206765292535219
140,0.2503406417093573
141,0.4156721508915006
142,0.45715682438613314
143,0.09032702935087275
144,0.21413418147413088
145,0.23864010867784474
146,0.42837683049742237
147,0.34716476955383757
148,0.7794132355156613
149,0.3198207866292946
150,0.43536209715443386
151,0.45796495420450223
152,0.552276362244737
153,0.25488939613404427
154,0.8323140438578374
155,0.1344792260761236
156,0.3322990725868765
157,0.33069211009104205
158,0.21189731404636766
159,0.2396541387714491
160,0.24161460736414608
161,0.4749213691787667
162,0.4491857933357365
163,0.219402339508264
164,0.20011052513302224
165,0.2319690648088347
166,0.5666960534053875
167,0.3983813010912321
168,0.49217807754677045
169,0.10760669820265042
170,0.25665692215879515
171,0.30935450610320003
172,0.2053458383761922
173,0.2705766077675963
174,0.5060242070906131
175,0.23300500260605186
176,0.45725305796970844
177,0.3929182010565916
178,0.4698730867364419
179,0.18045508260685134
180,0.6328560893908444
181,0.5503000038935824
182,0.3684140562198459
183,0.8162499056847112
184,0.3754922996370636
185,0.7934062594334168
186,0.5230000781374862
187,0.19092980673072324
188,0.19029292519138816
189,0.31830786933200395
190,0.34685215461168784
191,0.43284963815999733
192,0.33887725605669
193,0.2166190043640645
194,0.5115636723273227
195,0.6295805183971707
196,0.5603994142278919
197,0.45034667661167865
198,0.40592872408474145
199,0.3058183709383634
200,0.33843029258059487
201,0.5150800818519249
202,0.4216367717425274
203,0.5829713021246712
204,0.3410505231273741
205,0.4452004736976278
206,0.2798917889748953
207,0.5992374058232814
208,0.4197867460368808
209,0.2609463510136786
210,0.38377989658070216
211,0.692965990445333
212,0.4413587990114777
213,0.31627212336099786
214,0.5029810158654444
215,0.6491647499272005
216,0.857589114659224
217,0.6812338590066911
218,0.33631522258770047
219,0.478476543167017
220,0.3052547766448688
221,0.38285486997216867
222,0.24846101233814513
223,0.2494256965989965
224,0.5723909924666871
225,0.32766438963922
226,0.1817200093099483
227,0.4091929989022107
228,0.31154702018647373
229,0.22329000445027697
230,0.25586252806489646
231,0.6934282828166818
232,0.3359579094417101
233,0.25963666517148504
234,0.5289877264290377
235,0.16696819050137035
236,0.3875448647379961
237,0.4339314738079822
238,0.24714362220895042
239,0.806510069807693
240,0.242185465402534
241,0.28670919948959384
242,0.23881200093145397
243,0.6687745282730302
244,0.6236630753272544
245,0.2855115863831168
246,0.19378070304708753
247,0.5011302329138453
248,0.28839269322463856
249,0.08777199029814826
250,0.09901655790317504
251,0.24587455751995088
252,0.1541939349710907
253,0.09066484237548231
254,0.27155288634603886
255,0.2545581976766651
256,0.7332794815599117
257,0.3903083362239052
258,0.3477495141809489
259,0.27584191085341014
260,0.4886327475391214
261,0.21631107859022453
262,0.37044328285529315
263,0.3877962396427149
264,0.48511359579995955
265,0.4997129970173475
266,0.32184339440727305
267,0.14814894327557968
268,0.36027118845842676
269,0.7206603780766491
270,0.375357235208872
271,0.14669894585529406
272,0.2844614479308595
273,0.766700532820542
274,0.5313851719158338
275,0.5543289577748687
276,0.3094824083748572
277,0.43264766235980023
278,0.39949739856289357
279,0.338848227756286
280,0.3877908442450492
281,0.4335919549983288
282,0.5045338870662066
283,0.3349621862169294
284,0.3600362622909945
285,0.6001566971310924
286,0.6335242995327388
287,0.24616524796813918
288,0.37046068449995595
289,0.1924963642866891
290,0.4063266281203489
291,0.5310362086875753
292,0.30579772754868
293,0.30462309220764794
294,0.3261433903143312
295,0.18660228089604106
296,0.4916306338388033
297,0.26428907553934267
298,0.32941428901861836
299,0.5817082693037059
300,0.3606421464428664
301,0.20437693057060574
302,0.19483095313305676
303,0.42153456823443297
304,0.6558261281006537
305,0.27106725027501904
306,0.30400084865439175
307,0.35463654658982097
308,0.17394398034979336
309,0.2878551939464147
310,0.24642557212782798
311,0.2533899823132822
312,0.5197251162929742
313,0.5423369057261775
314,0.43834901720384245
315,0.35285709656504616
316,0.5321236966669595
317,0.7479167007743996
318,0.3516282718690938
319,0.1993264255201007
320,0.43685872825725713
321,0.4358397956300875
322,0.397786201146064
323,0.2672670018422657
324,0.36383575031045445
325,0.656288180343908
326,0.23133403958703253
327,0.7516680298535985
328,0.6928475789500048
329,0.3213350802782755
330,0.592639656464131
331,0.38346169531504687
